"","t_3_3_12","t_3_5_5","t_3_5_21","t_3_6_17","t_3_7_2","t_3_8_14","t_3_9_18","t_3_10_22","t_3_11_12","t_3_12_16","t_4_2_19","t_4_3_17","t_4_4_22","t_4_5_19","t_4_6_17","t_4_7_14","t_4_8_25","t_4_9_22","t_4_10_14","t_4_11_17","t_4_12_15","t_5_1_19","t_5_2_16","t_5_3_16","t_5_4_20","t_5_5_4","t_5_5_11","t_5_6_14","t_5_7_19","t_5_8_17","t_5_9_15","t_5_10_20","t_5_11_17","t_5_12_13","t_6_1_18","t_6_2_22","t_6_3_29","t_6_4_19","t_6_6_20","t_6_7_25","t_6_8_24","t_6_9_13","t_6_10_15","t_7_2_14","t_7_4_4","t_7_5_21","t_7_6_NA","t_7_8_NA","t_7_9_20","t_7_11_14","t_7_12_17","t_8_3_19","t_8_4_22","t_8_5_14","t_8_6_18","t_8_7_9","t_8_8_20","t_8_9_22","t_8_10_20","t_8_11_20","t_8_12_11","t_9_2_18","t_9_3_11","t_9_4_23","t_9_5_13","t_9_6_18","t_9_7_9","t_9_8_19","t_9_9_24","t_9_10_22","t_9_11_12","t_9_12_23","t_10_1_28","t_10_2_11","t_10_3_24","t_10_4_27","t_10_5_17","t_10_6_29","t_10_7_21","t_10_8_11","t_10_9_15","t_10_10_21","t_10_11_23","t_10_12_16","t_11_1_11"
"500_ARISA_407.7",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0.000448019712867366,0,0,0,na,na,na,0.000203008323341257,na,0,na,na,na,0.000310018601116067,0,na,na,na,0.000151006946319531,0,0,0.000776034145502402,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0.000865043252162608,0.000240010800486022,0,0,0,0.000201010452543532,0.000272015504883778,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0.00119705386742403,na,0.00183607711523884,0.00145609318996416,na,0,0.0014310844339816,0.00201110055502775,0.000448025089405007
"500_ARISA_409.8",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0,0,0,0.000180007920348495,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0.000284011360454418,0,0,0,0,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0.000405020251012551,0.000411023017288968
"500_ARISA_414.2",na,na,0,0,0,na,0,0.000453024463321019,na,na,0,0,0,0,0,0,0,0.000289012716559529,0,0.00478423442748695,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0.000555028861500798,0,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0.00212913626472094,0,na,0,0,na,0,0,0,0
"500_ARISA_416.4",na,na,0,0,0,na,0,0.00024201306870571,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0.000240012480648994,0,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_418.5",na,na,0,0,0,na,0,0.00352519036027945,na,na,0.000540031861879851,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0.00123807057002249,na,0.0013940822508528,na,0,0,0.000137008494526661,0,na,0.00200910246422568,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_419.5",na,na,0.000270013770702306,0,0,na,0,0,na,na,0.000678040004360257,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0.000241010363445628,na,na,na,0,0,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0.00361420600974256,na,0.00111706590688851,na,0.00970466962220393,0,0,0.00231414810547875,na,0.00119306084610315,na,na,na,0,0,na,0,0,na,0,0,na,0.000396018612874805,0,0,0
"500_ARISA_420.5",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0.00228713036643089,na,0.0021391262084463,na,0.0055523831144349,0,0,0,na,0.000552028153435825,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_421.5",na,na,0.000374019074972824,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0.000208009360421219,na,na,na,0.000148006068248798,na,0,na,na,na,0,0,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0.000232009280371215,0,0,0,0.00284616223124718,na,0.00177010443616173,na,0.00358624745107412,0,0,0,na,0.000388019789009239,na,na,na,0.000383022215288487,0,na,0,0.00144906520793436,na,0,0,na,0.00111205226645652,0,0,0
"500_ARISA_422.3",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0.00177110095275431,na,0.000882052041070423,na,0.00367425352349312,0,0.000614038070360362,0.00030501952124936,na,0,na,na,na,0,0,na,0.000377024129544291,0,na,0,0,na,0,0,0,0
"500_ARISA_423.3",na,na,0.000440022441144498,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na,0.00185210927444719,na,0,0,0,0.000523033474142345,na,0.000213010863554041,na,na,na,0,0,na,0.00130508352534562,0,na,0,0,na,0,0,0,0
"500_ARISA_424.4",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0.000786038515887279,0,na,na,na,0.000256010496430354,na,0,na,na,na,0,0,na,na,na,0,0,0,0,0,0,0.000155008525468901,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na,0.00160509470058733,na,0.0175572114475899,0,0,0.00167110695084485,na,0.000419021370089875,na,na,na,0,0,na,0.00142409114183308,0,na,0,0,na,0,0,0,0
"500_ARISA_425.6",na,na,0.000148007548384968,0,0,na,0.000331019199113549,0,na,na,0,0,0,0,0,0,0,0,0,0.000641031410539116,0,na,na,na,0,na,0,na,na,na,0,0.000224015905129264,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na,0,na,0.0159531007639527,0,0,0.00115307379672299,na,0,na,na,na,0,0,na,0.00138508864567332,0,na,0,0,na,0,0,0,0
"500_ARISA_426.5",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0.000357017493857199,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0,0,0,0,0,0,0.000247013585747216,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0.00124207949308756,0,na,0,0,na,0,0,0,0
"500_ARISA_429.3",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0.000124008432573415,0,0,0,0,0,na,na,na,0.000865035466454125,na,0,na,na,na,0.000431025861551693,0.000583041395939112,na,na,na,0.000278012788588275,0,0,0.000573025213109377,0,0,0,na,na,na,na,na,na,na,na,na,0,0.000567023247953166,0,0,0,0,0,0,0.000334019039085228,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_430.1",na,na,0,0.000194010088524603,0,na,0.000724041994435677,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0,na,na,na,0,0.000395028046991336,na,na,na,0,0,0,0.000484021296937065,0,0.000264013728713893,0,na,na,na,na,na,na,na,na,na,0,0,0.000146007300365018,0,0.00123904956198248,0,0,0,0,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_430.4",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0,na,na,na,0,0.000426030248147618,na,na,na,0,0.000367023122456715,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0.000473019393795146,0,0,0,0,0.00036502153627064,0,0,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_431.4",na,na,0.00261413332079936,0.00211210982971115,0.00181511435220419,na,0.00213512383718256,0.00211211405415892,na,na,0,0.000207009729457284,0,0.000827046314593617,0.00123108125136259,0.00352623978430533,0.00179810608825921,0.00457220117685178,0.000297011880475219,0,0.00038901750578776,na,na,na,0.0104054266224915,na,0.00351715123750321,na,na,na,0.00517031021861312,0.000706050129559199,na,na,na,0.00248011408524792,0.00136108574840215,0.00114205253441658,0.00189908355967663,0.00166907343923133,0.00175209110873765,0.00940151708343959,na,na,na,na,na,na,na,na,na,0.0016130806540327,0.000935038336571799,0.00119705985299265,0.000641028846298083,0.0030771230849234,0.0011430491511135,0.00113306685094421,0.000677035205830703,0.00235813441366158,na,0,na,0,0.00125605526643172,0.000447027715718375,0,na,0,na,na,na,0.0011590672258991,0.000578028323387846,na,0,0.00279312569065608,na,0,0.000857054851510497,na,0,0.000609035933120054,0.00064203210160508,0
"500_ARISA_432",na,na,0,0,0,na,0,0,na,na,0,0,0,0.000249013944780908,0,0,0,0,0,0,0.000331014895670305,na,na,na,0,na,0,na,na,na,0.000646038762325739,0.00211515017566247,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0.00245912295614781,0,0.000409020451022551,0.000896040321814482,0.00141005640225609,0,0,0.00068603567385504,0,na,0,na,0,0,0,0,na,0,na,na,na,0.000567032887907499,0.000639031312534314,na,0,0.000241010845488047,na,0,0.000280017921146953,na,0,0,0,0
"500_ARISA_432.8",na,na,0,0.000338017576914,0.000741046685941214,na,0.000338019605137098,0,na,na,0,0,0,0,0,0,0,0.000422018568817028,0,0,0,na,na,na,0,na,0.00102504407689531,na,na,na,0.000957057423445407,0.000396028117996378,na,na,na,0,0.000357022492417022,0.000821037767737316,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0.000361018050902545,0.000786035371591722,0,0,0.000785046317732746,0,0.00112406407165208,na,0,na,0,0,0,0,na,0,na,na,na,0.000552032017857036,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_433.6",na,na,0,0.000325016900878846,0.000537033833131487,na,0.000568032945910863,0.000414022357207289,na,na,0,0,0,0,0.000226014916984521,0.000448030466071693,0.000295017406026956,0.000384016896743457,0,0,0.000228010260461721,na,na,na,0,na,0.000798034315475565,na,na,na,0.00153709222553353,0.00122408691017062,na,na,na,0.000872040113845237,0.000430027091706778,0.000260011960550185,0.0032451427862826,0,0.00118506162320441,0.00113606248343659,na,na,na,na,na,na,na,na,na,0,0,0.000991049552477624,0.000644028981304159,0.00121304852194088,0.000907039002677115,0.000364021477267159,0.00083804357826607,0.000673038363186702,na,0,na,0,0,0,0,na,0,na,na,na,0.00033601948913037,0,na,0,0,na,0,0.000278017793138761,na,0,0,0,0
"500_ARISA_434.5",na,na,0,0.00055302875749539,0,na,0.000449026043510524,0.000266014364775698,na,na,0,0,0,0,0,0.000369025093706372,0,0,0,0,0,na,na,na,0,na,0.00154006622284758,na,na,na,0.00228713722823369,0.000371026342870344,na,na,na,0,0.000540034022143395,0.000877040343855817,0,0.00103204540999804,0,0,na,na,na,na,na,na,na,na,na,0.00071703585179259,0,0,0.00103204644208989,0.00121204848193928,0,0.000331019530152279,0.000691035933868561,0,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_435.5",na,na,0.0644092848735286,0.000753039158036218,0.00121407648681867,na,0.00077704506861398,0.000616033265796353,na,na,0,0,0.000352013376508307,0,0.000890058743877096,0.0012340839177064,0.000740043662576092,0.00194708567176956,0.000204008160326413,0.00843441328625103,0.00289613032586466,na,na,na,0.0125855160061563,na,0.00295012685545478,na,na,na,0.00193011580694842,0.00118708428298409,na,na,na,0.000588027049244265,0.000464029233841732,0.000851039147800799,0.00121305337434847,0.00068203000932041,0.00182109469692424,0.00202211121611689,na,na,na,na,na,na,na,na,na,0,0,0.00146107305365268,0.000611027496237331,0.00117904716188648,0,0.000648038234255821,0.000634032969714425,0.00826847130286426,na,0,na,0.0244086841992097,0,0.000693042968664057,0.00113307251664106,na,0.000551028102433224,na,na,na,0.000875050752943671,0,na,0,0.00142606417288778,na,0,0,na,0,0,0,0
"500_ARISA_436.3",na,na,0.0147517523393693,0.000417021685127627,0,na,0.000526030509769567,0,na,na,0,0,0,0,0,0.000650044203005804,0.000541031920883332,0,0,0,0,na,na,na,0,na,0.000866037239601303,na,na,na,0,0.000627044520160931,na,na,na,0.00090204149390872,0.000863054372425463,0,0,0.000914040217769582,0,0,na,na,na,na,na,na,na,na,na,0.00105605280264013,0,0,0.000214009630433369,0,0,0.000483028498681422,0.00054102813346294,0.00152008664493876,na,0.00115506814902079,na,0,0,0.00102606361594419,0,na,0.000480024481248544,na,na,na,0.000941054581165708,0,na,0,0,na,0,0,na,0.000500023501104552,0,0,0
"500_ARISA_437.5",na,na,0,0.000478024857292579,0,na,0,0,na,na,0,0,0,0,0,0,0,0.000559024597082272,0,0,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0,0,0,0.000353015532683438,0,0.000427022205154668,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_438.2",na,na,0.000407020758058661,0,0.000459028918821886,na,0.00246014268827592,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0.00035801539466197,na,na,na,0.00142308538512311,0,na,na,na,0.000645029671364883,0,0.000426019596901457,0.000448019712867366,0,0,0.000438024091325023,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0.000205010660554349,0.000484027589572606,na,0,na,0.000129008901614211,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0.000565023730996702,0,na,0,0,0,0
"500_ARISA_439.2",na,na,0,0.000766039834071372,0.000837052734322262,na,0.000344019953157283,0,na,na,0,0,0,0.000413023129295241,0,0,0.000213012567741497,0,0,0,0,na,na,na,0.00101204149370124,na,0.000601025844111297,na,na,na,0.00281816909014541,0.000388027549956047,na,na,na,0,0.000375023626488469,0.00026401214455865,0.000852037489649545,0,0.000513026677387224,0.000507027886533759,na,na,na,na,na,na,na,na,na,0.00124606230311516,0,0.000183009150457523,0.000347015615702707,0,0,0.000369021772284565,0.000398020697076248,0.000787044861557109,na,0.000183010797637061,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0.000767032215353045,0,na,0,0,0,0
"500_ARISA_440.9",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0.00357015351660121,na,na,na,0.00159709582574954,0,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_442",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0.000970041711793607,na,na,na,0,0.00018401306492761,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_452.1",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0.00186707468298732,0,0.000386017370781685,na,na,na,0,na,0,na,na,na,0.000197011820709243,0,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_454",na,na,0,0,0,na,0,0.000391021115140218,na,na,0,0,0,0,0,0,0,0,0,0.000172008428412992,0,na,na,na,0,na,0,na,na,na,0.00136208172490349,0,na,na,na,0,0,0,0,0,0.000213011076575982,0.00033301831600738,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na,0.000243014337845933,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_467.3",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0,0,0.000174008004368201,0.000333014652644716,0,0,0,na,na,na,na,na,na,na,na,na,0.000936046802340117,0,0.000226011300565028,0,0,0,0,0,0,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0.000243015552995392,0,na,0,0,na,0,0,0,0
"500_ARISA_471.9",na,na,0,0.000263013676711189,0,na,0,0,na,na,0,0,0,0,0,0,0,0.000471020724911896,0.000345013800552022,0,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0.000290013340613668,0,0.00055102534716597,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0.000426021301065053,0.000453020385917366,0,0,0,0.000388020177049207,0.000349019894133966,na,0,na,0.000674046509209135,0,0,0.000371023745519713,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0.000156008736489243
"500_ARISA_473",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0,0,0.000227010442480354,0,0,0,0,na,na,na,na,na,na,na,na,na,0.00124106205310266,0,0.000546027301365068,0.000781035146581596,0,0,0,0,0,na,0,na,0.000532036710533027,0,0.000653040488510288,0.00228314612135177,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_474.9",na,na,0,0,0.000838052797326232,na,0,0,na,na,0.0012610744033898,0,0,0,0.000422027853838353,0,0,0,0,0,0,na,na,na,0,na,0,na,na,na,0.00074004440266416,0,na,na,na,0,0,0,0,0,0.000431022413165485,0,na,na,na,na,na,na,na,na,na,0,0,0,0.000557025066127976,0,0,0,0,0,na,0,na,0.00118008142561837,0,0.00112606981632861,0.00421226958525346,na,0,na,na,na,0,0,na,0,0,na,0,0.000295018881208397,na,0,0,0,0
"500_ARISA_476.8",na,na,0,0.0148137703160564,0.00465029296845701,na,0,0,na,na,0,0.00199509376940716,0,0,0.0114847579940276,0.007296496161739,0.0033151955965402,0.00109804831412582,0.000400016000640026,0.000521025530250982,0.00572625768159567,na,na,na,0,na,0.00402117291043515,na,na,na,0.00346320779246755,0,na,na,na,0,0,0.0310094264336159,0.0211509306409482,0.00177307801543268,0.000762039626060555,0.000701038557120642,na,na,na,na,na,na,na,na,na,0,0,0.0305155257762888,0.0186328384777315,0.0104274170966839,0.000816035089508849,0,0,0,na,0,na,0.000906062518313764,0.000678029833312666,0.00587136402456952,0.00496131752432156,na,0,na,na,na,0,0,na,0,0.00212109544929522,na,0,0.000689044098822325,na,0.0024161135573372,0.00483428522282815,0.00101705085254263,0.00159308921299593
"500_ARISA_478.8",na,na,0.0026491351058904,0.000300015600811242,0,na,0,0,na,na,0,0,0,0.000159008904498652,0,0,0.000263015517915557,0,0,0.0017010833530843,0,na,na,na,0,na,0.000534022962987408,na,na,na,0,0,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0.00068302800414817,0.000395019750987549,0.000285012825577151,0,0,0,0,0,na,0,na,0.00963866506788968,0,0.000974060391744288,0.00246515777009729,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_480",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0.000927045425225836,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0,0,0.000489022495034772,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na,0,na,0.00530236586324456,0,0.000494030629899054,0.00136808755760369,na,0,na,na,na,0,0,na,0,0.000406018270822187,na,0.000744031249312471,0.000647041410650282,na,0,0,0,0
"500_ARISA_481.8",na,na,0,0.0134677003204167,0.00489930865644536,na,0,0.000293015822854434,na,na,0,0,0.000298011324430328,0,0,0.000466031690154931,0.000468027613629204,0,0,0,0.00408618387827452,na,na,na,0,na,0.000802034487482962,na,na,na,0.000778046682800968,0,na,na,na,0,0,0.00615228300501823,0.0408927992831685,0.000255011220493702,0.000547028445479165,0.000255014025771417,na,na,na,na,na,na,na,na,na,0,0,0.0172528626431322,0.00811136501142551,0.00321812872514901,0.000218009374403099,0.000261015399908595,0,0.000176010032571857,na,0.000675039827349814,na,0,0.00172907607934749,0.00371823053029288,0.007251464093702,na,0,na,na,na,0.000307017807032808,0,na,0,0.00149306718802346,na,0.00332613969786731,0.00151309683819764,na,0,0,0,0
"500_ARISA_484.1",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0.00645932296614831,0.00134206039271767,0,0,0,0,0,na,0.000809047733816295,na,0.00492834005546383,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_486.6",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,na,0,na,na,na,0,0,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_488",na,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0.000220010780528246,0,na,na,na,0,na,0,na,na,na,0.000629037742264536,0.000283020094426704,na,na,na,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0.000504029737754528,0,0,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_490",na,na,0,0,0,na,0.000340019721143826,0,na,na,0.00108606407778059,0,0,0,0,0,0,0.000891039205725052,0,0.000261012789626692,0,na,na,na,0.000809033170359985,na,0,na,na,na,0.00216212972778367,0.00073605225971044,na,na,na,0.000226010396478238,0,0,0,0,0,0.000313017215946877,na,na,na,na,na,na,na,na,na,0.000572028601430072,0,0,0,0,0,0.000518030563803264,0,0,na,0,na,0.000135009315642779,0,0,0,na,0,na,na,na,0.000587034047974783,0,na,0,0,na,0,0,na,0,0,0,0.000147008232461018
"500_ARISA_491.7",na,na,0,0,0,na,0,0.000215011610626974,na,na,0,0,0,0,0,0,0,0.00053902371704355,0,0.000345016905828386,0,na,na,na,0.000693028414164981,na,0,na,na,na,0.00239514370862252,0.000657046650312172,na,na,na,0.000159007314336459,0,0,0,0,0.000291015132786905,0,na,na,na,na,na,na,na,na,na,0.00047802390119506,0,0,0,0,0,0.000615036287140941,0.000194010088524603,0,na,0,na,0,0,0,0,na,0,na,na,na,0.000303017575019351,0,na,0,0,na,0.000488020496860868,0,na,0,0,0.000929046452322616,0
"500_ARISA_493.6",na,na,0,0,0.000177011151702557,na,0,0.000185009990539489,na,na,0,0.000610028671347553,0,0.000179010024561375,0,0,0.000119007021414263,0.000551024245066783,0.000401016040641626,0.00130106375212385,0,na,na,na,0.00033701381756652,na,0,na,na,na,0.00155609336560194,0.00157211161992501,na,na,na,0.000203009338429568,0.000145009135575541,0,0,0,0.000678035257833407,0.000477026236443004,na,na,na,na,na,na,na,na,na,0.00217010850542527,0,0.000169008450422521,0,0.000385015400616025,0.000718030875327639,0.000989058354442912,0.000701036453895603,0.000406023143319169,na,0,na,0,0,0,0,na,0,na,na,na,0.000471027319584536,0,na,0,0,na,0,0,na,0,0,0.000700035001750087,0
"500_ARISA_495.4",na,na,0.000508025909321375,0.000665034581798254,0.000652041078587951,na,0.000731042400459227,0.000818044174385417,na,na,0,0,0,0.00017000952053315,0.000116007656505329,0,0.000310018291079174,0.00118105196628652,0.000583023320932837,0.000954046748290666,0.00117905305738758,na,na,na,0.000633025954064117,na,0.00132705706345373,na,na,na,0.00240314418865132,0.00142510118218394,na,na,na,0.000512023553083442,0,0.000655030131386044,0,0.000411018084795731,0.000536027873449419,0.000760041802299126,na,na,na,na,na,na,na,na,na,0.00100605030251513,0,0.000364018200910046,0,0.000676027041081643,0.000863037110595756,0.00146108620408604,0.000864044930336377,0.000625035627030741,na,0,na,0,0,0.000241014942926461,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0,0,0,0
"500_ARISA_497.1",na,na,0,0.000508026417373703,0,na,0,0,na,na,0,0,0,0,0,0,0,0.000505022220977723,0.000485019400776031,0.00061703023448149,0.0018690841087849,na,na,na,0.000313012833526175,na,0.000158006794292155,na,na,na,0.00154609276556593,0.00139009869700749,na,na,na,0,0.000518032636056072,0,0,0,0.000597031045614372,0.000379020846146538,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0.000595025586100202,0.0010110596525195,0.00109805709896915,0.000488027817585602,na,0,na,0,0,0,0,na,0,na,na,na,0,0,na,0,0,na,0,0,na,0.000286013442631804,0,0,0
